time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	time.decay.8	time.decay.9	
1.071436198716361048e+02 1.109343348998274621e+02 1.001892440745141073e+02 8.172956137868979454e+01 1.029423199181910746e+02 8.529890515307528176e+01 9.369034765529005426e+01 1.088921494916908870e+02 1.195266532514498721e+02
9.397465422799795931e+01 1.180141818730558469e+02 1.173923908308471766e+02 8.011367509025038203e+01 9.766980321615432103e+01 8.837402461353337912e+01 1.012298364643624780e+02 9.811163696049578675e+01 1.088813628844913950e+02
9.570366396016717658e+01 1.030086628108653173e+02 8.575639879588280223e+01 7.178439988259796678e+01 9.922164214234661017e+01 8.819083552319555963e+01 8.995996439637353603e+01 1.080318538201783696e+02 1.008682009621671085e+02
1.038281448530724020e+02 1.052937998818951684e+02 8.688374432539694681e+01 1.116431980362897605e+02 1.003281624008869102e+02 9.189244099376814745e+01 8.678265316673288510e+01 1.137277768949531804e+02 1.054751439456636888e+02
1.063971417794584369e+02 9.831330585415821588e+01 8.176795946103126767e+01 7.934021526520585610e+01 9.582914975048934991e+01 1.054079352904128086e+02 1.006472033417476553e+02 1.066920871871474503e+02 9.780703987484038464e+01
9.412310552181395451e+01 1.030287690960683165e+02 9.530899973508505241e+01 1.009462371079512195e+02 1.015832779239656247e+02 1.156654308168444771e+02 9.839427329737370087e+01 1.081512062527538376e+02 1.060173113583753945e+02
1.069201984112361430e+02 1.023401514437997122e+02 9.809648670277101701e+01 1.071736483262008335e+02 9.796129433049215152e+01 1.095264166990041588e+02 9.222248143587970048e+01 9.428285815492094457e+01 8.321606368491262629e+01
1.121680166019193052e+02 1.189914870220431879e+02 9.364461844295810522e+01 9.249117850351120751e+01 9.807963597274552114e+01 1.052110270889515817e+02 1.032670031690545045e+02 9.451082219547885188e+01 1.011402410017634566e+02
9.651067119051252519e+01 1.046446013278081750e+02 8.539950809655093167e+01 9.494721174232859084e+01 9.589341063102094154e+01 1.043003828454484534e+02 8.528502535511579197e+01 1.108448172683048654e+02 8.120088689483014832e+01
1.121661234736887849e+02 1.161682618461751986e+02 9.815783707072921516e+01 9.814967937480332694e+01 1.038642663940755142e+02 9.637381009118890063e+01 8.524156430220055825e+01 9.432983785232362095e+01 9.639253075508850088e+01
8.446967848831874903e+01 1.067840386004020843e+02 8.687392505742531057e+01 1.042734739253758676e+02 1.045828725905521850e+02 9.029089391843785961e+01 1.152378312703875167e+02 1.070123188366731881e+02 1.006367025357786247e+02
8.429590722487279209e+01 9.661735241897028459e+01 8.992666853691000028e+01 1.131100615042811341e+02 8.788326980198564797e+01 1.035227743352872096e+02 8.569815719480584448e+01 9.534788470370082791e+01 9.475267492179314388e+01
8.730598670591943744e+01 7.947216469423034368e+01 1.030810234017333045e+02 1.080523684258082966e+02 1.060693872292564066e+02 9.608447707458073239e+01 8.534577299967199338e+01 9.246724631553232143e+01 9.786172115918832048e+01
8.877145677557072645e+01 8.319124635001509205e+01 9.495401659440891251e+01 1.044901779019414221e+02 1.044840204834851818e+02 8.867342324859288283e+01 1.066796867787556806e+02 1.058887837494262385e+02 9.071666709711438159e+01
1.157626270218121078e+02 8.553462727851655245e+01 8.863720639170612969e+01 9.940924354383632533e+01 1.041104632779290284e+02 1.009919414046763677e+02 9.056205774398770814e+01 1.146510379086612375e+02 1.062040715182857866e+02
9.065301386333226219e+01 1.235274682827372459e+02 1.019185558081817931e+02 1.063110844217885642e+02 1.038053168371464920e+02 9.440565168324316403e+01 1.203401971230609604e+02 9.082511653829459419e+01 1.161527294343998733e+02
9.893802739833037663e+01 1.116824713280898465e+02 9.032259441903657660e+01 1.062185189420782621e+02 1.082947709411368749e+02 9.350053285786481183e+01 1.213310672903724026e+02 1.058368692005761318e+02 8.738672989543863423e+01
1.126384556331380224e+02 1.067569467913861985e+02 9.838387356243620729e+01 8.353428481665626748e+01 8.706144237288164334e+01 9.040033726782129975e+01 1.030505922209738401e+02 1.205619424472722017e+02 1.030283109000023387e+02
1.116212400180593391e+02 1.043422949504558090e+02 8.224268800333044283e+01 9.360128951530111863e+01 9.149020343550621703e+01 9.110588344643981884e+01 1.095935845096581573e+02 9.425101354254752550e+01 1.008232450168652150e+02
1.165553666644316877e+02 8.649895896348459701e+01 1.111645517423569629e+02 1.087933070250627452e+02 1.032903831128282093e+02 8.579447493130712132e+01 9.484470767650572043e+01 1.000770320621525968e+02 9.382712406857460508e+01
1.172866242778025310e+02 7.781767292359145927e+01 1.087726163614359791e+02 8.209929800638563790e+01 1.114181139948028090e+02 8.352644671298179446e+01 9.765174164877429064e+01 1.040515409697968039e+02 9.856821664381686787e+01
1.078335663961947404e+02 9.215345583290255149e+01 1.059602909653912803e+02 9.314081939471464011e+01 1.044690927102138716e+02 9.736949332451439432e+01 1.104437584949373843e+02 7.391342275379109594e+01 1.038027179949894219e+02
1.142629723318908788e+02 9.938871643109739296e+01 1.046670026194386622e+02 1.026296571715368486e+02 9.806577838773857536e+01 8.281399061552831142e+01 1.034042493107843228e+02 1.295094102536856724e+02 1.083735210324715865e+02
8.547604089441880149e+01 1.062722951062412022e+02 9.277732965495098938e+01 9.672031374104479085e+01 9.685302588516377398e+01 1.132461412053494030e+02 9.774716156392076982e+01 1.302625995255175155e+02 8.338698454311067110e+01
1.083720442099555470e+02 1.086463887791882996e+02 8.484650783391265350e+01 1.053727206250496238e+02 1.027263219670209935e+02 8.792716100579717420e+01 9.317718336117177103e+01 1.052409457362416703e+02 1.102210762843812972e+02
8.602266860392698788e+01 1.083479661858198710e+02 1.041760407107819617e+02 1.121874717838405076e+02 1.158910729302950529e+02 9.477534142691065711e+01 9.286817817343793990e+01 1.014724978134803450e+02 1.087409598677521103e+02
9.821646943584931932e+01 9.172293326816586045e+01 9.992458605913043357e+01 1.164122234102388944e+02 1.159700077227607125e+02 9.277529487508178363e+01 1.007608731667333473e+02 9.920448791537145894e+01 1.154839024089356627e+02
9.683197543798635820e+01 9.536915780985498259e+01 1.009037005064666062e+02 8.305838499200147851e+01 1.060020845448872535e+02 1.017882721016641767e+02 9.194237414996797497e+01 8.385380249487228355e+01 1.010334494320742351e+02
8.800697366068239091e+01 9.862462601169936249e+01 1.048108247774604536e+02 9.262031140532543816e+01 1.126580538084410819e+02 1.046305334101140403e+02 9.198713369298017994e+01 1.084928021561270839e+02 9.152850667358862324e+01
1.090909869036662911e+02 9.492394727197245174e+01 1.073870052843755047e+02 1.053007996912577084e+02 1.131321822859469819e+02 9.692615706632865624e+01 9.354656215267047514e+01 1.080900367346591509e+02 9.719721156590148325e+01
1.035416664379270344e+02 1.023254897538100181e+02 1.024991801473303781e+02 9.094399683489440633e+01 8.838794023407291434e+01 9.125056662251068929e+01 8.898279519266810667e+01 1.116769290025672348e+02 9.881966327154476915e+01
9.433782259522934055e+01 1.087160450317093421e+02 1.031913776037525707e+02 9.841689588497501973e+01 9.691506276391893948e+01 1.165611953473654978e+02 8.690424420460172428e+01 9.870266494579014704e+01 1.115014899218250974e+02
9.483414085560990259e+01 8.892354548314830254e+01 1.054177938635315854e+02 1.206018709508453810e+02 9.809548299545737393e+01 9.191868517975225927e+01 7.879615478172253518e+01 9.027697117300888863e+01 1.294198426759584777e+02
1.002531050878006482e+02 9.683759211315046400e+01 9.395709682420093145e+01 1.074783393202749835e+02 1.201855962157472248e+02 1.077042200447181273e+02 8.965844912342015505e+01 1.058301765192127277e+02 1.108448749742404118e+02
1.005199271695128544e+02 9.789851166290598883e+01 9.341679644414857364e+01 1.027988887964979199e+02 1.010315664897651970e+02 8.650553683219641243e+01 1.075262569302962703e+02 1.129140655385059233e+02 1.030561986400226715e+02
9.474646641164093808e+01 8.973964798212821847e+01 1.079577002369606191e+02 1.014176617370466715e+02 9.249319971319795286e+01 8.139052038035750058e+01 1.097542473446140718e+02 9.021885529655537539e+01 8.658629819357147994e+01
9.231244648274828535e+01 8.870441940270573866e+01 1.006148455825485684e+02 1.014969635462662154e+02 1.151311702185978021e+02 6.905638105282032768e+01 1.069605805988690577e+02 1.226819550683612761e+02 8.365251315202058890e+01
9.821739408551061956e+01 9.539708750120951208e+01 9.643054332844511123e+01 9.637915515289058987e+01 9.630192436756782115e+01 9.118256313385757039e+01 9.470923957970310880e+01 1.100569120429060490e+02 1.165371933273302574e+02
9.652682304617520970e+01 9.334699216108134578e+01 9.204228541528347307e+01 8.936208223602849898e+01 8.264678876879953862e+01 1.244211411059532253e+02 9.541168603212048538e+01 9.017482722716700039e+01 1.029923561188112870e+02
8.540306411634087169e+01 9.705533298719559809e+01 9.196704154171098367e+01 1.094530468966498518e+02 9.657618697803096097e+01 1.063488257471580454e+02 1.098618975405512401e+02 9.484265518140556139e+01 9.823108680686966920e+01
8.550694136231049924e+01 9.314770820139020202e+01 9.566541309092831114e+01 9.135424361758535383e+01 1.080660144636398741e+02 1.003099543398762137e+02 1.110940745676520010e+02 8.664986856770198642e+01 1.067085662008394848e+02
8.357459177430555997e+01 9.463974639044756998e+01 9.467796146262703871e+01 8.576312915667270431e+01 1.068824998274730262e+02 9.718859737072369853e+01 9.988179318523556560e+01 1.087212464733739665e+02 9.993256709685449835e+01
9.544592642488024126e+01 1.158961783785658071e+02 9.354619049814694165e+01 1.037376888376073225e+02 1.124476406474193908e+02 1.078967650462663244e+02 8.804476346573525802e+01 9.875634622806023799e+01 1.049489917454986028e+02
1.036880378894840220e+02 1.260519209538829131e+02 1.003004111538448626e+02 9.710177456035836485e+01 9.809649171186583771e+01 1.195534431065793370e+02 9.562270987826389046e+01 9.443022563627218346e+01 1.083191405562347995e+02
1.067449142085887814e+02 9.175807686320223411e+01 1.112365520249164490e+02 9.864728306856579820e+01 9.708255870370166463e+01 1.014411888948127825e+02 1.012895317110626507e+02 1.004797272306799556e+02 1.208622430925203872e+02
1.032004108014150603e+02 1.066448436373831186e+02 1.116436274686617196e+02 8.457383054554431112e+01 1.228782250690896944e+02 9.841877056056151218e+01 1.010754104612748279e+02 1.035720265990959206e+02 1.305273760665139093e+02
1.030518723774112004e+02 1.022015798097227730e+02 9.401005464485476182e+01 9.354106006217510583e+01 1.110415498464431039e+02 9.739915516272714058e+01 9.915880555634666393e+01 1.184239896018077616e+02 9.652482738147416796e+01
8.688889880043726066e+01 1.119614384622895500e+02 9.217262751730646642e+01 9.312703182570652416e+01 1.066957031925847303e+02 1.128563850995780768e+02 9.712242778670616872e+01 8.367091710544069372e+01 9.736469682220318589e+01
9.387349950489209505e+01 9.071447588833115105e+01 9.608607985128074347e+01 1.120450831047045597e+02 1.012030498622620200e+02 1.115579970520116291e+02 9.656557100619274081e+01 1.165265239655988410e+02 9.706909701921762235e+01
1.178975046178555033e+02 1.168098672786788939e+02 1.087189973629323561e+02 1.060508252701262961e+02 9.461475865148827324e+01 8.162816938173897086e+01 9.668639371678854388e+01 8.908140013361926890e+01 1.068559955362762537e+02
1.131336463646631785e+02 1.177848575904998398e+02 8.491829213244695040e+01 1.028738586615167776e+02 1.151832005382120627e+02 1.278519808030397087e+02 8.837499965019233628e+01 1.048159532393695628e+02 9.849558767508140988e+01
1.106169754344933267e+02 1.168946127160110535e+02 9.154952479495769069e+01 1.067788777775969322e+02 8.760168255732470755e+01 1.183870974585514659e+02 9.549615169247313418e+01 9.697059479431707985e+01 9.526753898384539809e+01
1.148384175322476608e+02 9.465277164720750136e+01 1.065507655944519030e+02 1.071622173920441696e+02 9.198662143486787102e+01 1.151952916382288947e+02 1.000632221752504734e+02 8.885575998385498053e+01 9.991843839296616636e+01
1.119648809386347210e+02 8.748484958304125314e+01 1.042850303255210633e+02 9.487739287124595933e+01 9.480065387861327508e+01 1.132639795613085596e+02 1.010987016356488226e+02 8.994429299631565300e+01 8.262842706609427523e+01
1.080196865647551618e+02 1.079726365711869676e+02 8.502432364495896877e+01 1.000854312291238983e+02 8.595251505636353784e+01 1.282681708451741827e+02 1.007009241059485731e+02 9.132732349789657178e+01 9.984279278936652702e+01
1.187232903548511018e+02 1.144159366807548963e+02 1.136867590426523265e+02 1.054157359089809347e+02 1.030039636562126191e+02 8.621714075866711369e+01 9.173626061018045164e+01 9.758313409032193420e+01 1.049132413806724742e+02
9.348096512836360716e+01 1.047324700176517496e+02 9.166802583349277711e+01 9.766267357247514269e+01 9.810715428641410085e+01 1.123374402347419618e+02 9.149127270830568648e+01 1.042075523293671040e+02 9.676513786467884870e+01
8.987827290105454381e+01 8.085338074262885755e+01 1.062862235707833776e+02 1.013456112899619370e+02 9.122891593562684420e+01 1.124807346527334317e+02 9.122187961568302228e+01 1.182932950228561566e+02 1.046354189108734545e+02
8.468429432462535544e+01 8.082240609397859998e+01 1.098023087756120759e+02 9.917442440563927164e+01 9.620975118931201564e+01 1.060309638762612110e+02 9.348504388604888504e+01 1.192819214243211263e+02 1.068393636285411077e+02
8.902896105094754375e+01 7.900263973597091649e+01 1.178461834774940939e+02 9.972251978631231850e+01 9.838891279880840557e+01 1.169391257222479794e+02 9.052528530053098166e+01 1.172218260162154451e+02 1.186371571025587599e+02
8.361314538478248437e+01 7.949160433000834303e+01 1.128432515618992511e+02 1.049230505682336769e+02 1.113553090003076278e+02 1.025509017540370138e+02 8.697592457007309008e+01 9.888463730197469204e+01 1.197075080742301338e+02
9.472794840226003998e+01 8.191427884531904624e+01 1.017814216618236429e+02 9.585261632356851180e+01 9.299221598207192585e+01 1.172371196384767416e+02 8.710094363933559691e+01 9.123586960240808708e+01 9.963987981038422959e+01
9.170647763026431676e+01 8.933101133931010907e+01 1.308721729589072140e+02 1.072909465497748585e+02 8.939732441263981855e+01 9.146523138743700088e+01 9.841816133844532999e+01 9.338595453829974247e+01 9.707491758438385432e+01
1.068994545490772197e+02 1.212186485081660123e+02 1.187498696531948639e+02 9.971361465547410319e+01 9.720444383427131640e+01 1.102557182710414736e+02 9.691504446759131497e+01 1.082673575248280429e+02 9.827794746622696209e+01
9.309134922160063752e+01 1.200371628359333158e+02 1.093273600724099595e+02 9.870834653772024581e+01 1.184291700844768656e+02 1.011354001147523007e+02 1.034173571543791184e+02 9.086600199982690640e+01 1.025295509235683937e+02
1.009353692973713379e+02 8.632745763080217216e+01 1.046634411298235676e+02 1.079957626692493307e+02 1.175309576183810520e+02 9.311030772237354824e+01 9.774202751796303801e+01 9.647791223571287844e+01 8.777813138079869759e+01
8.959264924166585331e+01 1.039687788627590379e+02 1.120024383172846001e+02 7.877448688839895397e+01 1.144344655160617634e+02 1.092983329718907726e+02 9.890312712931653039e+01 1.040842356541456155e+02 8.193635597324755793e+01
9.960386052245530664e+01 1.033669488626680675e+02 1.050961789817006036e+02 8.002123793810396535e+01 8.877643435734582056e+01 1.014807863473813825e+02 8.904388370534417163e+01 1.046271790267890083e+02 9.682030860893631541e+01
9.784850790007980947e+01 9.491092495340399182e+01 9.370210979071730151e+01 1.167586586351318090e+02 9.757458214091766990e+01 1.073845666294021726e+02 1.053567737115375706e+02 9.043560880833395288e+01 9.469625220121307052e+01
1.027025572250853713e+02 1.092162884498926445e+02 9.777767648642588938e+01 1.134365856042738727e+02 9.771480518088287681e+01 1.127766571574798178e+02 9.682101853119837642e+01 9.517032496387260210e+01 9.084439770457025531e+01
9.361088677326759466e+01 1.054197076335703116e+02 9.785072431787486380e+01 1.130805604630926382e+02 1.010285462523029025e+02 1.037284047047911173e+02 1.110879205664794824e+02 1.009478236249551628e+02 1.109640536811837705e+02
