word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	word.concentration.7	word.concentration.8	word.concentration.9	
7.523233126800614734e+00 8.819010172209381437e+00 8.852841449738550139e+00 9.568913251636308459e+00 3.936215547916530166e+00 6.619953815184830503e+00 8.262993524342810758e+00 7.435221050528570075e+00 7.872374254928176995e+00
4.370104319736983989e+00 7.253070600409197155e+00 6.575678146131309632e+00 8.982483137038578036e+00 9.899609088790951361e+00 8.215270275428638413e+00 8.559368528914941265e+00 9.328250594054026124e+00 3.631788274069302158e+00
6.512468937831476623e+00 7.083972805654927818e+00 6.817312272437966669e+00 9.673593167013219585e+00 9.393111860333199559e+00 6.787181608598399585e+00 8.005387770702348860e+00 9.907546455771678140e+00 7.459916804016934577e+00
7.588347104798832454e+00 7.780210116703574208e+00 8.440612729565877714e+00 8.915746958666673549e+00 8.927910040997394603e+00 9.540299718380818916e+00 9.812255834441563351e+00 9.137529865996933509e+00 6.310680736853347739e+00
9.278291676722187020e+00 9.400583911998095843e+00 6.534238093275182457e+00 8.621359527449570237e+00 8.657735021940546005e+00 9.789497251207613715e+00 8.272468935237439425e+00 6.780679403613532941e+00 6.363680537881514887e+00
6.852737783814516703e+00 8.295564850927789280e+00 8.856888077174076557e+00 7.586604355167301250e+00 7.375251623986121885e+00 7.844860463704879550e+00 9.086277843590126579e+00 7.262175919398229595e+00 6.481049985316303719e+00
5.961348798376306490e+00 9.313361228911869460e+00 7.877773003859992684e+00 6.006643459738888247e+00 6.188441419492327178e+00 9.748501560010440770e+00 9.212057031564221177e+00 7.233027490522820457e+00 8.881705632944672857e+00
5.672910579995087410e+00 9.000164121424800712e+00 8.127238506965472453e+00 3.942819278442271980e+00 8.605428773770608331e+00 8.708091683326225407e+00 8.379970611327577146e+00 7.628649366378334129e+00 7.919399790581204357e+00
9.546628300615777718e+00 4.940872936835379647e+00 7.282614579548754463e+00 3.173216989329872728e+00 8.887304114219498175e+00 8.709544968409463905e+00 9.688827339348685896e+00 7.646251132757886815e+00 3.946502308738375042e+00
9.165174738741699301e+00 5.439848025720232627e+00 6.647758869223951983e+00 6.347039518043628092e+00 7.555173090354155185e+00 6.849591305188805990e+00 7.027155560729427819e+00 4.936854026833194631e+00 9.132284757310754841e+00
8.214783908399029499e+00 6.313734672271662518e+00 9.410105856193631269e+00 5.484883420740570337e+00 8.193041277725452431e+00 7.955557616391437215e+00 8.830587073440000268e+00 9.532434406243719849e+00 9.984871707306632871e+00
7.497723519088681066e+00 7.574802909673575613e+00 6.333752489136019292e+00 7.797808498061402638e+00 8.834596994524735791e+00 7.334739479943833018e+00 7.173369251256011658e+00 5.742783960795957654e+00 6.775698161079902526e+00
5.602776350014921469e+00 8.210586013111617731e+00 9.762092007121742299e+00 5.078245183347700475e+00 8.883295238894609369e+00 9.287867151496401519e+00 7.042103261916203394e+00 5.772373362487090986e+00 6.224131041833898870e+00
9.496048817834489952e+00 8.159049083458697282e+00 7.275034014767991053e+00 5.826706489350042872e+00 9.163663422208907505e+00 6.929978472264725298e+00 6.684619196867572555e+00 5.553166282413428689e+00 7.082276017756280240e+00
8.848291977986162848e+00 9.080204904691408174e+00 6.795200944176670532e+00 8.246173205572535636e+00 8.801985853009618666e+00 8.874761946098352894e+00 7.719889148038483029e+00 5.320446267643715643e+00 7.634114211923015425e+00
8.749964447824288172e+00 4.783956771424995758e+00 7.158638063435112109e+00 8.334441533096486054e+00 8.913338559166682273e+00 9.556416517136671729e+00 9.541174077533579378e+00 7.060542050270993464e+00 8.932281111626558356e+00
8.428801634637634876e+00 5.617341973804464317e+00 7.991386030308353483e+00 8.153165855390762218e+00 9.711538043190580893e+00 6.504955364942254903e+00 9.953827958405341292e+00 6.207408144890381507e+00 8.587809981489611388e+00
7.242014288417069068e+00 9.514921183494500667e+00 8.843100157225627811e+00 8.655948228986693138e+00 5.068839642574634929e+00 6.718599677322809605e+00 8.947655075152624704e+00 9.436430193348710915e+00 8.618926964702646742e+00
9.996561547765463018e+00 8.016739750884338989e+00 8.899637459217114355e+00 9.898725049915261920e+00 9.893396200793931783e+00 8.734897422728895577e+00 6.965260501589032316e+00 9.864550407099642371e+00 7.603183195816575868e+00
8.842298672131803983e+00 5.825756317420262675e+00 5.551145103542975079e+00 9.087899234238978607e+00 8.851498341653599056e+00 6.514658710770000916e+00 6.939967124590356917e+00 9.669793900769800388e+00 9.471596560695010325e+00
8.904224380155943308e+00 8.335196411183179777e+00 3.142370428869940557e+00 6.335145744554300684e+00 7.279975966529919518e+00 8.016718175164946558e+00 6.426811502619704797e+00 9.487910897610635885e+00 7.854444080076813606e+00
8.402630301792846979e+00 8.151483579905907106e+00 2.643873711437544127e+00 6.879171931089126169e+00 7.584536651743150060e+00 7.832089091634077072e+00 5.438752474202965814e+00 6.693079382660659604e+00 7.021833337974060285e+00
6.660064153899988071e+00 4.871042328037368030e+00 5.885705342879591129e+00 7.241203932423847967e+00 7.246307133586676663e+00 9.511829036057756426e+00 7.386983683170964099e+00 7.270716508979134574e+00 7.694466930268104576e+00
8.676699891536454601e+00 6.375314124811277239e+00 9.640296936854021226e+00 9.018931776324059513e+00 7.115586145959604814e+00 8.498546162384844394e+00 5.368402399820896065e+00 9.787645531663585530e+00 8.041447647629517803e+00
8.018273026502765077e+00 7.471923382267728009e+00 6.303856515315623632e+00 7.835914135016476934e+00 8.280369453257973689e+00 8.811387906685443028e+00 4.467356312592346335e+00 9.349394822883461131e+00 8.933058381654717550e+00
9.064629615010998620e+00 8.766885975289344657e+00 8.536076333684491146e+00 8.297490410812555339e+00 9.052847672043458971e+00 7.463030668914546695e+00 9.744200266826362977e+00 9.785286693988268780e+00 6.138706706117367240e+00
7.717995810397420442e+00 9.595705583412717843e+00 9.974565030888587813e+00 9.585298982619146813e+00 6.729816572625276550e+00 9.167400169251170183e+00 8.071905223966556520e+00 5.612117604793730230e+00 8.853222910903015830e+00
9.154842303828884198e+00 6.895653347505264819e+00 6.608232633764560049e+00 7.651406471812011389e+00 3.877344725587528629e+00 8.491359028451668678e+00 4.698661573560377391e+00 6.993517364225878552e+00 8.883778052761677202e+00
5.122234395325587109e+00 7.404149035585817273e+00 8.537020550729630841e+00 8.881577174104888783e+00 4.109738274269683522e+00 8.670122779394741741e+00 9.066864795214875983e+00 8.951895135807692583e+00 8.541018056965379301e+00
6.498839447842602368e+00 4.329167098681549142e+00 5.558159086974659324e+00 6.263933447301096358e+00 5.993143349904795691e+00 7.516058318710316044e+00 3.215319420991209043e+00 8.159414443624681823e+00 7.555109253968230298e+00
6.312254602370829026e+00 8.776230642816814864e+00 8.091260114906800638e+00 9.498588091278589829e+00 5.465619342664744806e+00 8.465080468130956604e+00 7.642773445957586453e+00 9.939547580333369936e+00 6.587173554979237622e+00
7.341981299312397624e+00 9.008892553300118067e+00 8.325905780200848483e+00 8.055935465844914489e+00 8.873285291286469700e+00 9.190628450214132883e+00 5.713052328670119806e+00 9.038860959664674510e+00 9.704568977200731084e+00
8.184591510702816208e+00 9.502111625868430167e+00 7.415591117619806383e+00 9.957330683546778971e+00 7.985748009368838218e+00 9.360466850554720608e+00 9.792124441692344305e+00 9.662738928215096834e+00 7.928597719891123496e+00
5.774662292052983759e+00 7.410624384570463796e+00 7.844194653236682413e+00 6.526473778001702364e+00 9.559879796531589591e+00 6.622080499016028909e+00 8.000765733086195652e+00 5.343091436978989250e+00 5.787008736625317340e+00
5.007611068096273321e+00 5.810837214735828482e+00 5.470577695415288488e+00 7.861082332643905879e+00 6.673009852263293240e+00 9.529010330099485060e+00 7.120995327187535473e+00 8.040807345516361337e+00 8.155092293272058868e+00
8.944628901822436973e+00 6.382483828297188744e+00 6.563205529383828285e+00 7.417334645697142292e+00 7.750585167815325249e+00 9.335702732811759219e+00 6.733572490996831306e+00 9.533520281610289970e+00 7.743084031615560470e+00
8.748053840468397624e+00 8.040747234998235626e+00 5.387510726886217682e+00 7.713798029559153946e+00 8.233180777457420163e+00 6.176282204231153372e+00 6.758600387952647282e+00 9.075932880853009976e+00 7.763549343815739689e+00
9.279253592176036847e+00 9.664363898716803902e+00 6.956816171763790635e+00 8.110567236743996489e+00 7.460837783991043359e+00 8.248542275811180602e+00 9.275935642572324724e+00 9.314342784357485527e+00 3.989907839927121280e+00
8.829395183069589592e+00 9.991282411144911890e+00 8.414478141656742238e+00 7.239349822574227211e+00 8.666807281355238146e+00 4.529070964900154372e+00 9.438282387940494900e+00 9.138717048341145954e+00 5.355594194096150673e+00
9.914307943586948113e+00 6.822637001586413064e+00 8.609306478384244343e+00 6.900498167555386253e+00 7.335373715178063136e+00 9.360269108350692591e+00 4.669676615755658844e+00 8.213097840193480437e+00 6.613979260865409771e+00
9.148400288134727276e+00 7.503709840615829130e+00 8.768854312562933018e+00 8.859041224161245509e+00 9.988093616337010872e+00 8.997277785303310793e+00 4.392225245585664517e+00 6.315142033253532183e+00 8.675087258308035842e+00
4.421405084068118718e+00 9.592996391917804289e+00 7.409829151177434348e+00 6.156562762164014657e+00 8.334833126307071183e+00 7.578105546089908273e+00 6.634622736744208993e+00 5.930361482362238590e+00 9.301961254062614870e+00
4.549004881165970460e+00 9.866939716316560194e+00 6.878069904272593682e+00 6.236183298182613299e+00 8.983718986080026170e+00 5.794684735417848565e+00 7.999817301106078027e+00 8.261563965722752201e+00 8.248450255993876823e+00
3.498636027080638033e+00 7.413980787622135082e+00 7.956615739676038856e+00 8.040267247115414406e+00 4.934974911157482325e+00 3.342847441061491676e+00 6.063317889901988167e+00 6.020816858390335646e+00 5.248994893937807937e+00
9.237558580988176615e+00 8.281249341750651638e+00 6.382901826483411867e+00 6.311459759787818591e+00 5.088417804520032561e+00 7.128996635992806752e+00 6.693796932419179946e+00 9.194070556220044210e+00 7.511258252250478051e+00
4.438563847687851727e+00 5.532619079172429011e+00 8.111776971235292066e+00 9.648548694285349114e+00 6.927551681134364259e+00 4.877381317584588594e+00 8.124727967814585838e+00 8.074060311312603488e+00 9.244132080044330735e+00
7.672553940999335076e+00 9.106624438247139963e+00 8.044839520381124487e+00 6.367539795002017833e+00 7.388971028234493588e+00 8.263404538730785731e+00 7.980598052921768826e+00 8.235901644489409534e+00 5.498094372404877639e+00
8.250667149367959752e+00 7.301210609516638250e+00 8.368280698659809502e+00 7.915749780260920687e+00 9.311541936559532218e+00 9.154437270297110629e+00 8.137625140209530983e+00 4.183078751487320446e+00 9.084861658632902959e+00
9.839561271753463956e+00 7.487849947797836414e+00 5.528238327657823525e+00 7.863787154501636678e+00 8.647634070347848478e+00 8.942098290350301681e+00 7.384988070666846482e+00 8.859978903150178553e+00 5.955278059565724647e+00
6.163870774125864926e+00 9.199844593140307225e+00 4.023040282862313965e+00 4.296735452686410106e+00 8.388193951076402755e+00 8.375128301117991114e+00 6.861315684461478881e+00 6.632968296787042028e+00 8.685066120816488322e+00
6.713604514129269063e+00 8.609622064516491591e+00 3.795532414364505946e+00 3.722202485933262306e+00 8.365669545168712418e+00 5.978809962276180556e+00 7.308224809959663837e+00 5.507117933821016109e+00 9.141141493166152543e+00
9.283205594148741469e+00 7.517015653096422056e+00 6.653537966824496053e+00 6.055430351161234626e+00 7.762823484169276256e+00 6.319793862124432948e+00 9.908558532883057879e+00 5.427406391513009964e+00 9.902742252514869392e+00
4.536528925824824476e+00 9.752197760846939900e+00 8.389038143749335319e+00 6.116449757728945613e+00 7.512608159231449534e+00 9.006835024847076099e+00 8.649920821188638698e+00 4.472710346441042262e+00 4.646611710399844775e+00
4.442306108364586947e+00 7.754957151206239629e+00 8.198925451942402631e+00 9.141894051784845487e+00 8.767798044805713786e+00 6.556846632356678306e+00 9.856808361464615587e+00 7.295849350193529759e+00 8.350914758663341431e+00
9.591782334113478470e+00 8.706499214627676508e+00 9.198661478721168905e+00 7.884804268900303725e+00 9.047576656059742817e+00 9.382540767644803381e+00 8.047484723856802802e+00 6.883664774435066747e+00 5.878084112085468327e+00
9.837022432452521059e+00 6.246053980837395159e+00 7.417078255904210771e+00 9.644509184491667497e+00 9.895510578659155954e+00 8.783726539064941718e+00 7.039395075812576508e+00 4.932022833663064709e+00 8.271821761669960082e+00
9.659874475042023789e+00 8.032933104585108453e+00 9.406130414882568402e+00 8.648823988003474739e+00 7.646356495656073449e+00 7.688102777776045116e+00 7.133407217043013837e+00 7.611558770928166240e+00 7.123479562038854240e+00
6.222927574230028291e+00 7.765913439928191053e+00 4.622871687861888290e+00 9.610232712805352406e+00 7.458510590945127916e+00 9.340782325229792349e+00 5.672263621035172676e+00 8.598113355208949926e+00 6.905579723227523559e+00
7.433009310164658601e+00 7.303228768743315058e+00 7.202025794911203427e+00 7.005366959133040083e+00 7.305931925823734296e+00 8.462416328539170252e+00 6.989866566353677868e+00 6.193858301275406930e+00 8.251546568413665739e+00
8.746329875053268310e+00 8.078922892796141397e+00 5.662789616996108499e+00 6.653575279452327074e+00 7.265991675735377520e+00 9.503440881993146405e+00 6.867068184492278959e+00 9.146169293303284320e+00 9.496075511407536140e+00
9.562239480106457634e+00 6.154246249010949299e+00 9.114530246777469813e+00 9.811383156950155282e+00 6.336345677785176989e+00 8.704576838246664394e+00 6.959414890602157122e+00 6.456618570448285688e+00 9.574101486928416449e+00
7.107380932347859392e+00 6.507131811635807672e+00 5.840605510283342738e+00 6.707070553242695965e+00 9.891741525988194894e+00 7.753080440777294413e+00 5.823943262418406874e+00 5.794613613755567272e+00 7.272159180442805848e+00
7.589557123054417431e+00 6.126948726436799220e+00 4.751424998466014848e+00 9.055923628583832041e+00 4.569741461792504289e+00 7.123425427655850406e+00 6.507183691881560428e+00 7.630906426437861434e+00 9.514625658778701478e+00
9.136570277134371310e+00 5.475251160403318273e+00 4.975093554426827325e+00 8.558427264839261639e+00 6.846743564934261173e+00 4.357612354423825884e+00 5.769394335089121029e+00 9.367803919024986214e+00 8.205453502708135005e+00
8.203762617252730038e+00 4.955369055347181195e+00 6.733263760072553339e+00 4.046875546543652113e+00 9.931399780655844722e+00 5.545082136925241656e+00 8.803014579468218415e+00 9.447827150883094660e+00 6.721908236170460960e+00
8.562827821340368573e+00 7.597904812474158831e+00 6.513128325532037799e+00 7.037309009282506800e+00 4.807211513214077137e+00 9.508445433780178035e+00 8.557776077125389236e+00 8.973368120354070498e+00 8.824810489803798674e+00
7.446956662397497873e+00 4.399608989081395194e+00 6.369737553679343023e+00 8.532698287377485258e+00 6.078963136573833914e+00 7.972957940224750573e+00 8.459246814835557515e+00 9.920983293712103190e+00 8.976372052480869002e+00
8.302792955408424547e+00 7.636850646420903388e+00 6.616903590921397793e+00 8.814635352632937071e+00 6.047977949342713266e+00 8.199335126199970958e+00 8.878178794278099417e+00 7.301742631972684805e+00 5.622995470795708606e+00
6.374869868975299170e+00 5.718687504130860688e+00 9.935110324671233784e+00 9.002292733460553364e+00 6.628000123555101375e+00 5.143676319498647231e+00 8.737780485576172040e+00 9.771395029131795695e+00 7.020312330926284261e+00
6.615285972388383229e+00 9.646545734040159914e+00 8.739408946873700401e+00 9.352143777968384697e+00 5.641977945351768220e+00 8.983825666841777746e+00 7.295916595398168170e+00 8.400846496278914444e+00 8.469081507998138747e+00
8.009332694529183172e+00 7.730500501976158567e+00 8.904220195110355007e+00 7.797391930462632459e+00 7.848345791840316110e+00 8.850431153185201794e+00 9.493162635791779991e+00 9.123166788941128758e+00 7.791267734400697087e+00
7.613460145034951942e+00 8.863001653984387218e+00 7.421515765893948569e+00 7.994246871313533731e+00 8.285769019187355866e+00 8.861658008777796525e+00 9.804687623632572624e+00 9.882712864315395862e+00 5.608580443498714097e+00
