influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.1.7		influence.1.8		influence.1.9		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.2.7		influence.2.8		influence.2.9		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.3.7		influence.3.8		influence.3.9		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.4.7		influence.4.8		influence.4.9		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.5.7		influence.5.8		influence.5.9		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		influence.6.7		influence.6.8		influence.6.9		influence.7.1		influence.7.2		influence.7.3		influence.7.4		influence.7.5		influence.7.6		influence.7.7		influence.7.8		influence.7.9		influence.8.1		influence.8.2		influence.8.3		influence.8.4		influence.8.5		influence.8.6		influence.8.7		influence.8.8		influence.8.9		influence.9.1		influence.9.2		influence.9.3		influence.9.4		influence.9.5		influence.9.6		influence.9.7		influence.9.8		influence.9.9		
0.000000000000000000e+00 4.222938970403052918e-03 4.012757528622777062e-18 6.698661968993827303e-04 6.338592461427941417e-07 3.428684523204533985e+00 5.189698314709887929e-14 3.205706174761565080e-12 1.242023732570651379e-01 1.938431804036917505e-01 0.000000000000000000e+00 1.695419606224222303e-02 1.301106129901538571e-12 2.940313272557835048e-06 2.578170244211630915e-04 2.069447550795932276e-04 2.855753159422609322e-01 4.367418701727740648e-21 5.816232081241924819e-03 7.489112678439084014e+00 0.000000000000000000e+00 3.350057926100707295e+00 7.857060849284963844e+00 1.655734000851303844e-01 1.204745362415800427e-04 7.024025992059446111e-02 3.329623053427543523e-07 1.896511378890633370e+00 1.372236991622803820e-04 1.997168979438700674e-04 0.000000000000000000e+00 3.640675879757881707e-05 7.657485239010973400e-08 1.506573578831181100e-09 7.906949153615162990e-19 8.278496207071037185e-06 1.239408538715561135e-08 9.711903002908334897e-05 3.781701053429729509e+00 3.381608515303654028e-01 0.000000000000000000e+00 2.082732616125440226e-04 2.240804894611231335e-01 3.431382781192602541e-04 3.219567024333008266e-03 2.052143423820300674e-07 2.306867129113297429e-02 1.333457009465344349e-10 1.328255039310404673e+00 4.226681517559360834e-01 0.000000000000000000e+00 2.242328830727713662e-01 4.168032819824151747e-01 4.722338932000742705e-06 2.388927912467057078e-07 1.853716503160467082e-08 1.893035705337580143e+00 2.126282492332522652e-13 1.520539519252353969e-05 1.708193391273404742e-13 0.000000000000000000e+00 1.999802273467116490e-02 1.309371014521789197e-05 3.474914928145177162e-02 1.532044114402595497e-02 1.227667976595194348e-14 9.768519062211333814e-01 7.891261897299976826e-07 6.115017500543148188e+00 4.307110240771251930e-01 0.000000000000000000e+00 7.768262954310301005e-02 1.268966354373832761e+00 3.534075684517141158e-01 4.388252665205037428e-01 5.995741726040946753e-05 3.196067324857857633e-02 7.551452375158705860e-05 2.741847281070908693e+00 6.969525186941611349e-03 0.000000000000000000e+00
0.000000000000000000e+00 8.296695577859749399e-03 1.047814314647193994e-17 5.891965121737542591e-07 1.141056879673720830e-06 3.261711962344846505e+00 4.330580223759382173e-14 1.836408157980829987e-12 1.554481948995743712e-01 2.288994080739880921e-01 0.000000000000000000e+00 6.960764675710003936e-03 1.340042692343681032e-12 2.603569390178251172e-07 1.350163300639235493e-04 2.346786314328316424e-03 3.066141518230107721e-01 4.062478610918776997e-21 3.990989085282763832e-03 4.685362425432709088e+00 0.000000000000000000e+00 5.278232869704158059e-01 1.325603900483958153e+00 3.816196674911697534e-02 3.872610040512941489e-04 7.877341236809537461e-02 3.352047362751281711e-07 3.698598456846995397e+00 1.108673184254590360e-04 4.997938687421920115e-03 0.000000000000000000e+00 2.160399081506974003e-05 9.829417047106547662e-08 1.485856968568322435e-09 1.786318723911299794e-17 1.063757564969467341e-05 5.301621918735353352e-09 4.911641680868826174e-04 1.218966504248701899e+00 9.051394676680923901e-01 0.000000000000000000e+00 1.290463328383564421e-04 2.260775849866276666e-01 3.602061421892119157e-04 3.282981343448714701e-04 2.550869287825077409e-07 1.315659464122772571e-01 1.398983710466064830e-10 9.138659521256268903e+00 5.150082966757394548e-02 0.000000000000000000e+00 7.005827642172287595e-01 3.546927470451275988e-01 3.664855085447021500e-06 3.519246934416987451e-06 1.697782762100412368e-08 5.204756860451649203e+00 2.213280059275001790e-12 6.275944926859924831e-06 1.064167318715305787e-13 0.000000000000000000e+00 3.372799147748522519e-01 1.111295990100811401e-05 3.766810960544083459e-02 4.173442994376623007e-03 1.107053715396502469e-14 4.549220536583593044e-01 3.895500436156545567e-07 3.179060063643643907e+00 2.753778276644280876e-01 0.000000000000000000e+00 7.511412837664060982e-02 1.990232559077888874e+00 1.743082654831878964e-01 4.434809205889981842e-01 2.019225032598044036e-04 1.011168616097631208e-02 7.901056971551923111e-05 2.745958900466126895e+00 2.175263260278624804e-03 0.000000000000000000e+00
0.000000000000000000e+00 4.723655203216456031e-03 1.216660064471459190e-17 5.999702826381017447e-07 3.340439337659496991e-06 4.731942989992490745e+00 5.138554860134435388e-14 1.082169239332567338e-12 1.851414667060450811e-02 2.542127645687173448e-02 0.000000000000000000e+00 3.739449915614105092e-03 1.748665297488310471e-12 3.916862519393085989e-07 1.492466338887677162e-04 8.122254568812947023e-03 5.606787434663188519e-01 3.639568383195693772e-19 6.414390293494426527e-03 4.443825383465712875e+00 0.000000000000000000e+00 1.247688127447930673e-01 8.453717230355568546e+00 1.488841062688986971e-01 7.337609979450044869e-04 1.729104240856096375e-01 4.540100861272170112e-07 2.678533684503900947e+00 1.496948968704418391e-04 5.914573851320250632e-03 0.000000000000000000e+00 1.147088452294364226e-04 2.054950003922215988e-07 4.231738748351915136e-08 1.216201181073412888e-17 4.228996978431240064e-06 2.716213933721863601e-10 5.634315017100402457e-04 9.696358852364406200e-01 1.185566548845288191e-02 0.000000000000000000e+00 1.580055180518393781e-05 1.790598467069876853e-01 4.249048474168827961e-04 2.015433083851960057e-04 1.084412049215889430e-07 6.382467189031627575e-01 7.165839098499294462e-10 9.438487624243296903e-01 2.575781658644814565e-01 0.000000000000000000e+00 7.505187318445360134e+00 2.745047385201042633e-01 3.371967258167746078e-06 3.304977118284163797e-06 1.732810037218624741e-08 4.303874890265434239e+00 3.766337815666868077e-12 7.049366973911504387e-07 3.028286808014181758e-14 0.000000000000000000e+00 1.948847239919568874e-01 5.393695873405301330e-06 1.511363872041237566e-01 9.913915975423010299e-03 1.996961432238229594e-14 7.026284084579921263e-01 8.310245631525881892e-08 1.276242966792605404e+00 2.769061315356386443e-01 0.000000000000000000e+00 1.192555833734843529e-01 1.150768534916296743e-01 3.618603551215421581e-03 4.575171898099679169e-01 6.204969903914226304e-04 9.303328065232511698e-03 1.095690213938766815e-04 3.421634695695912054e-01 4.443033490691154145e-04 0.000000000000000000e+00
0.000000000000000000e+00 2.065793205654823175e-02 1.568103284042963754e-17 7.764639724712965051e-07 2.458596825473201603e-06 3.610028934367287778e+00 2.368500676732069001e-14 1.829737724020709573e-12 5.319491941160675585e-02 3.831079650177863366e-02 0.000000000000000000e+00 1.408925859906687457e-02 1.686155330270958930e-12 1.048659569627090036e-06 9.971162656525036153e-04 2.583996589584022091e-03 1.976972385009299893e-01 3.719807059474008200e-19 8.481535455107446636e-03 6.986780440865453912e+00 0.000000000000000000e+00 1.155732450430481117e-01 3.489105171570420438e+00 1.381024699530531974e-01 1.124222614001336495e+00 1.614383910601890681e+00 2.228577080010170970e-07 1.918090519908691283e+00 1.202581099874260403e-04 2.358175874298249625e-02 0.000000000000000000e+00 3.427235517332061785e-05 8.127550397296925567e-07 5.383479858405280877e-08 7.573371096607835726e-18 6.850734003443432022e-06 2.629470546435414755e-10 4.622822355490311839e-04 1.892422754281333219e+00 7.785153178233978309e-03 0.000000000000000000e+00 1.773323035549555408e-05 5.412832544968627750e-03 2.103498124416796613e-04 1.585382899662164896e-04 2.170669689573591314e-07 8.002549659775891611e-01 1.003388152368713048e-10 5.165115766272675435e-01 2.186924772800812045e-01 0.000000000000000000e+00 5.864838459055182085e+00 1.118213725116129625e-01 2.894935264823539674e-06 2.977569868655567214e-05 5.902458615567312267e-08 2.721539427691019419e+00 6.648254992413608461e-12 1.069185848363903758e-06 2.624892945034325905e-14 0.000000000000000000e+00 9.733391477330267938e-02 1.283773283957406063e-06 2.321104866351540730e-02 4.292100785101910648e-03 2.643233413743638208e-14 1.499811254622925638e+00 1.806311358032310054e-07 1.337541566806697224e+00 1.048684331615382520e-01 0.000000000000000000e+00 3.512929662550287269e+00 1.189632007143646419e-01 1.789455138861143282e-02 5.019554620996962147e-01 4.408664523198166287e-04 2.993760967279143759e-02 1.057941756936184779e-04 2.745564659335978375e-01 1.009186558670615869e-03 0.000000000000000000e+00
0.000000000000000000e+00 1.561031298184697158e-01 2.135508514940605625e-17 3.102150297913833076e-06 3.125914569905062306e-05 1.457787849634689659e+00 3.489356169331605988e-14 1.051054227153410098e-12 1.021883205709729322e-03 4.972500628901543179e-02 0.000000000000000000e+00 4.518479364471184034e-02 1.503416354184629759e-12 1.401883032853442807e-06 9.222964881838749103e-04 1.686858790470970428e-03 8.138522775828062328e-02 5.721682013823376502e-18 6.987646225529233444e-03 7.132204996032238675e+00 0.000000000000000000e+00 3.753247795435844525e-01 3.513398433370856111e+00 4.313090953475801625e-01 1.292935614760976737e+00 2.139257006980807840e-01 2.025097502720181703e-07 3.539912507418745968e-01 7.257972373596438521e-05 1.265513270321649494e-02 0.000000000000000000e+00 2.106677588017303465e-05 8.515033827728393272e-07 3.033329907503515981e-07 5.797767230803524659e-18 2.122149992964217049e-05 4.011130132089068670e-10 3.986765605002040732e-04 1.147941657502836721e+00 2.064942991104812102e-03 0.000000000000000000e+00 2.545151302500659666e-04 1.145439126480649918e-02 2.743291759598973846e-05 4.770842440207842257e-04 1.715346236038942595e-05 1.421207352216514286e+00 1.576092700558811017e-11 4.896082785352854350e-01 7.477825021735979849e-01 0.000000000000000000e+00 2.532740965339413730e+00 1.458913204918627082e+00 3.372413855552561164e-06 3.825697855026409653e-06 6.390395054861754062e-08 7.969228556458659796e+00 1.482893079876346754e-12 2.798590793484406429e-06 3.963501575202757927e-14 0.000000000000000000e+00 2.377944245108095170e-03 6.708292014119134170e-06 6.076876525383917427e-02 1.220622602681033231e-02 1.480455271683053737e-15 7.729930110802231136e-01 1.111147618832159640e-07 1.512185466794493172e+00 6.214982020571079707e-02 0.000000000000000000e+00 1.088338679461460012e+00 2.010619589651374828e-01 7.607130252023211470e-02 3.027339858825186525e+00 8.876466768331250576e-03 2.042861527628186957e-02 2.020753648014616004e-05 9.416394723639470721e-01 2.588455138062789422e-04 0.000000000000000000e+00
0.000000000000000000e+00 5.987446587430666350e-02 3.184777770085688128e-17 4.888493595846163500e-05 1.311321249859166850e-06 2.948148121272208266e-01 1.456494521788292268e-13 6.186641022744993535e-13 3.532021366886130970e-02 1.040947142428549910e+00 0.000000000000000000e+00 6.073723967218743955e-03 3.975977645696661368e-13 1.134470729276144934e-06 4.851503597091018621e-04 4.392178166210710505e-04 1.002808245734551351e-01 1.159287803194497523e-18 5.323999340313016748e-03 5.650883289682171906e+00 0.000000000000000000e+00 6.596354797870848663e-02 2.152373813598730923e+00 2.176581718746882152e-02 1.538954612441139291e+00 6.920502957738533523e-02 1.255020828623244735e-07 4.993017608393499618e-01 5.422533312489893930e-05 7.263472686064384107e-03 0.000000000000000000e+00 3.087963079811324751e-05 8.760585554151911479e-06 7.467278014675938786e-07 8.157937130584934254e-19 2.124879658535207725e-05 8.113312936650588166e-10 9.039294339885599447e-05 8.397304008802584097e-01 1.913313333806999222e-03 0.000000000000000000e+00 1.518250785607396913e-03 6.419266157796371317e-03 1.379448102891141256e-05 6.656927508471771940e-05 1.061727506515417792e-04 8.098354985197643074e+00 1.566879903252100583e-10 1.164489490223642454e+00 3.001884893899764428e-01 0.000000000000000000e+00 2.405388183778022437e+00 3.733934520786716504e+00 9.088763938659872934e-06 9.593226946556176430e-05 4.345821571350862244e-08 1.279976550942286684e+00 9.447916865833259787e-13 2.313904703115722701e-06 2.237166516067169443e-13 0.000000000000000000e+00 9.665175770852075989e-04 6.843933734777552952e-06 1.307662180587305656e-01 1.108578367060394226e-02 3.018009158502100027e-16 1.306578809720004619e+00 1.410261327636972243e-07 3.545792220477370603e-03 2.999873603200415850e-01 0.000000000000000000e+00 6.383025014765186800e-01 4.673242787975750434e-01 1.423268134481953939e-01 2.147499475050199891e+00 1.023739081091246811e-02 9.112183904154788627e-03 7.265203988628453704e-05 1.170211304926214391e+00 1.806073764641573745e-04 0.000000000000000000e+00
0.000000000000000000e+00 4.210940946019878922e-02 8.011897971802268954e-16 1.253573170631502227e-05 9.902030467482194576e-07 2.038459855687501099e-01 4.256394088192615319e-14 5.480855881425987904e-13 2.053628135811102692e-02 2.852135343916739063e-01 0.000000000000000000e+00 1.188491428182865232e-02 1.169388999274437805e-13 1.055570622863128322e-06 2.585476106189993177e-03 6.357363723090615369e-04 5.227206611876534376e-02 2.251014082780468689e-18 3.381661011713820233e-03 2.504574800237538312e+00 0.000000000000000000e+00 5.502581486195011473e-02 2.460761071543756451e+00 4.473942590523889706e-02 2.329306543877025515e+00 1.777427586349684951e-01 9.643778189064298717e-08 5.504777529362596677e-01 6.137729765515781053e-05 3.990994831923018633e-03 0.000000000000000000e+00 8.254074205969561147e-05 9.196565209383048277e-06 6.103360289463904834e-07 1.202234734765452166e-18 2.544020990449955748e-05 9.116581519948723607e-10 1.085808764544149381e-04 1.120358829970912462e-01 4.805857269378861416e-03 0.000000000000000000e+00 5.474068336936333988e-04 8.892586896597824697e-03 8.408038271894579011e-05 2.143358880550768741e-03 5.177842071517198107e-05 3.824877752985675894e+00 3.052838391950428336e-11 8.368558045015121738e-02 8.412903807377626608e-02 0.000000000000000000e+00 1.542910098681265829e+00 5.479146699631939121e+00 2.455828844135717504e-05 1.585839187730554213e-04 2.795293389648125044e-07 2.834223425331970247e+00 3.611782962551416089e-14 3.091140517860676711e-05 3.039779009436741714e-13 0.000000000000000000e+00 3.034199115928532084e-04 2.204847075337993070e-06 5.120008471520841598e-01 2.405621029342786682e-02 8.637751218470130854e-17 5.411329786445232548e-01 1.791281116397890718e-08 1.842788944090547427e-03 2.436779227223494493e-01 0.000000000000000000e+00 3.860136927225126802e-01 2.080772259038135286e-01 1.141974333722768284e-02 3.490592637902982354e+00 3.257219998431674923e-02 9.359650229057558252e-03 1.396229509733135229e-04 6.574097855930378209e+00 9.546812036898381113e-05 0.000000000000000000e+00
0.000000000000000000e+00 2.611231777921647901e-02 1.201795567021544160e-15 1.016005037207665850e-05 5.205387754979947881e-07 2.299678395906182282e-01 7.067189977713067829e-14 3.267468875385334361e-13 1.658519825874528453e-01 1.063042418311505311e-01 0.000000000000000000e+00 2.402055812243522881e-01 1.108942385774311520e-13 5.955577005603829576e-07 1.132501367129622356e-02 1.619816568187211524e-03 3.034271541732647126e-02 2.783487635316130919e-19 3.802215731245292031e-03 1.482406710300002706e+00 0.000000000000000000e+00 2.057646178281530291e-01 2.375604866587062158e+00 3.845711769399085683e-02 5.501081310214065573e-02 1.560907436628711231e+00 5.495595927930392237e-08 3.084673132750829772e-01 6.342583424913034499e-05 3.133866903111724028e-02 0.000000000000000000e+00 1.350955058974981518e-05 9.250854099900320741e-05 9.259053090056309568e-07 4.542330670327151017e-18 4.991575022339058833e-06 2.761681818819156623e-10 6.592255415029697611e-05 1.920097181811138698e-01 2.772543767615962690e-03 0.000000000000000000e+00 1.527046715079624856e-03 7.078306718203869778e-04 9.576486919548675804e-05 2.400305064119985510e-03 1.921489011635901383e-05 2.396946742040205969e+00 7.978807068623259099e-11 1.893257496837924558e-04 6.212450955714025891e-02 0.000000000000000000e+00 1.472269196182903972e+00 8.957303130220118703e+00 2.673824354740409782e-04 3.277588696844654361e-04 1.002347442892208110e-07 4.202876640398938157e-01 7.400440767239059906e-14 2.176145117653120132e-05 2.656697920791481741e-12 0.000000000000000000e+00 1.147092446088678313e-03 5.938761976273607659e-07 1.840688499897873864e+00 1.752691719892073355e-02 6.540085100263192578e-17 3.072469426347483948e-02 2.609259352816466465e-08 1.656722443171320400e-03 1.944022379614059604e-01 0.000000000000000000e+00 8.401672896404874594e-03 2.043408151712969301e-01 4.592282099334245304e-03 5.302988557108011314e+00 3.668316989002055883e-02 1.494878189723690964e-01 3.462523567480315246e-04 8.858598400444980925e+00 5.087179371158810035e-05 0.000000000000000000e+00
0.000000000000000000e+00 7.888119204125744466e-02 1.231504288204926904e-15 1.998257889639558989e-04 1.147031630047471702e-07 3.546172989512275109e-02 3.426350663940279789e-14 4.221266707617357989e-13 1.012444575370493594e+00 3.892914756626012718e+00 0.000000000000000000e+00 3.506948242935560567e-02 2.440759402583794338e-15 4.188721956842454037e-07 7.656434636083656389e-03 2.854117039186253400e-03 1.676633619678093504e-02 8.100649420076967194e-19 3.469666461996469015e-03 1.802012650273777938e-01 0.000000000000000000e+00 3.814486643395313958e-01 2.564851197852955789e+00 3.448341089553921129e-02 7.915086857038493295e-02 7.009761101067032429e-01 2.477323952257849051e-07 2.565915002801431033e-01 5.054249784455493318e-05 2.591070305593858730e-02 0.000000000000000000e+00 3.335898421130252276e-06 2.456728297660990944e-04 2.690648622361021853e-07 5.996818409989274121e-18 7.919246638412135220e-06 3.053388220995571394e-10 1.539091536408409146e-05 2.286633514449176729e-01 6.377264997144051033e-03 0.000000000000000000e+00 1.207941927802682692e-03 4.303375444084814945e-04 1.092095649187722743e-04 2.012502652766093997e-03 7.249547217761633681e-06 1.929502510378747537e+00 9.309806636250232555e-10 1.062682773137138851e-03 5.382549117875075062e-01 0.000000000000000000e+00 2.610386790280494473e+00 7.037847875139888743e+00 1.363449020502128671e-04 6.868962224508472301e-04 1.103450288820943231e-07 1.154159863337830050e+00 1.287205254704760693e-13 2.326674675925339270e-05 2.240948707560190596e-12 0.000000000000000000e+00 1.233159922540627822e-03 4.918836410723563673e-07 2.693992648126268818e+00 1.266839437376307553e-02 2.501796388437920321e-16 1.985038389952455823e-02 4.168727669793433995e-08 8.898626860489943597e-04 5.140053222531458799e-01 0.000000000000000000e+00 1.029729168870258810e-02 3.159545424232283739e-02 2.546395105351908356e-02 4.127622636222368691e+00 4.438134080526802139e-01 2.321985450793689898e-02 1.309744833914020575e-04 1.633639788266757487e+00 7.390209055292801493e-05 0.000000000000000000e+00
0.000000000000000000e+00 1.396541536546006337e-02 4.568688433090591345e-15 1.060009138921587146e-04 2.984289291221742816e-06 2.633799622709153895e-02 1.971608325723829746e-14 1.029453052309245492e-12 3.111931944038504927e+00 1.465065030666378165e+00 0.000000000000000000e+00 3.676172646854200532e-02 1.802371840108319874e-14 2.249871452096323358e-06 6.580149976460960247e-03 2.885444262280015878e-03 1.887100071216040505e-03 1.152574158699799729e-18 7.665643162914626864e-03 4.916599605599430989e-01 0.000000000000000000e+00 2.755985926119964846e-01 1.578295609816000145e+00 6.474475031252717450e-02 1.775521137886215128e-01 6.250345759191637818e-01 5.197872528468502084e-08 2.236843212715040607e-01 2.082289299916311213e-04 1.666980725125331297e-01 0.000000000000000000e+00 1.353333887545593261e-05 3.729811433692184193e-05 6.359211500344129455e-08 1.316561318375711482e-16 1.801435717318692855e-05 1.235320064291053286e-09 9.874779902205389260e-05 2.632879286522164519e-01 5.380396323669688237e-03 0.000000000000000000e+00 6.474829354344604473e-05 1.924936332615243158e-04 5.957748377379852968e-05 1.662270775584656808e-03 4.062438802586221545e-06 1.634620808776631462e-01 9.086988105458967578e-10 1.114092865306924758e-03 4.946934317740118381e+00 0.000000000000000000e+00 1.080172060022404290e+00 3.473885851385013712e+00 1.151721665865552068e-04 3.424914625238630115e-04 2.154699619967256131e-07 8.341650247241668703e-01 6.929687615169969346e-13 6.695739161069472136e-05 2.040578208968898396e-12 0.000000000000000000e+00 1.238768217194080763e-03 3.647459361432926252e-07 3.359117296345673909e-01 1.146003029496838257e-02 5.490095433323290191e-16 3.927379184631643594e-02 7.393249580262607918e-08 2.184917356426565541e-03 5.827602268420360998e-01 0.000000000000000000e+00 6.002722754958546465e-03 7.060379482606785051e-02 7.009707576021358133e-02 2.993515979146810779e-01 1.785011884895160994e-01 1.069127828092320855e-03 2.687238618030014206e-04 4.105495015314017948e-01 5.892243417733788395e-05 0.000000000000000000e+00
