log.prior	log.likelihood	log.likelihood.test.set
-8.849664281259614427e+02 0.000000000000000000e+00 -2.933401061415027300e+01
-9.114001687419531663e+02 0.000000000000000000e+00 -3.014818875376150231e+01
-8.949545589220995225e+02 0.000000000000000000e+00 -3.075701111589289383e+01
-8.915164359476870004e+02 0.000000000000000000e+00 -3.152748207372846423e+01
-8.857163242124356657e+02 0.000000000000000000e+00 -3.089285137288017324e+01
-8.997131018710490480e+02 0.000000000000000000e+00 -3.056473920128540556e+01
-9.138380895802995383e+02 0.000000000000000000e+00 -3.044958358880430183e+01
-8.955424462530494338e+02 0.000000000000000000e+00 -3.067781702013270717e+01
-9.000432411138813222e+02 0.000000000000000000e+00 -3.109707398471023510e+01
-8.713653497080564421e+02 0.000000000000000000e+00 -3.086589887380986852e+01
-8.777257026962479358e+02 0.000000000000000000e+00 -3.018474704763382022e+01
-8.742694497691458082e+02 0.000000000000000000e+00 -3.067360418192124882e+01
-8.676101523108914080e+02 0.000000000000000000e+00 -3.019765833699901236e+01
-8.769941877035656717e+02 0.000000000000000000e+00 -2.960819770823900399e+01
-9.032380175257660540e+02 0.000000000000000000e+00 -2.989886793541667487e+01
-9.005034249680131779e+02 0.000000000000000000e+00 -3.121462534871569972e+01
-9.075871954878347196e+02 0.000000000000000000e+00 -3.151738978951878778e+01
-8.761175034379025419e+02 0.000000000000000000e+00 -3.044704506923174847e+01
-8.740989695957196091e+02 0.000000000000000000e+00 -3.011765769987660235e+01
-9.061083727221819117e+02 0.000000000000000000e+00 -3.075229506065862495e+01
-9.097859651496260085e+02 0.000000000000000000e+00 -3.169109888812224085e+01
-9.011452477876150624e+02 0.000000000000000000e+00 -3.176672276132147488e+01
-9.346621882917887660e+02 0.000000000000000000e+00 -3.172783317947039450e+01
-9.284764416996786167e+02 0.000000000000000000e+00 -3.130312851390570472e+01
-9.435371836408758099e+02 0.000000000000000000e+00 -3.157067769437442450e+01
-9.399430362297548527e+02 0.000000000000000000e+00 -3.107826009755603991e+01
-9.414199391755760189e+02 0.000000000000000000e+00 -3.076576850123971951e+01
-9.346261740656884740e+02 0.000000000000000000e+00 -3.150921338122405757e+01
-9.472592312797356726e+02 0.000000000000000000e+00 -3.007902016932141009e+01
-9.474750822881267140e+02 0.000000000000000000e+00 -3.000687378928994065e+01
-9.317991666567393167e+02 0.000000000000000000e+00 -2.920195906428027399e+01
-9.455542451234124428e+02 0.000000000000000000e+00 -2.968565431546379330e+01
-9.609506354103458534e+02 0.000000000000000000e+00 -2.936802893360668065e+01
-9.522358543126279073e+02 0.000000000000000000e+00 -3.010072310710513932e+01
